ID,RNA_CoExp_w_GenAge
SYNE4_HUMAN,7
SYNEM_HUMAN,30
SYNG1_HUMAN,14
SYNJ1_HUMAN,22
SYNJ2_HUMAN,33
SYNM_HUMAN,35
SYNP2_HUMAN,26
SYNPO_HUMAN,38
SYNPR_HUMAN,16
SYNRG_HUMAN,49
SYP2L_HUMAN,28
SYPH_HUMAN,19
SYPL1_HUMAN,25
SYPL2_HUMAN,24
SYPM_HUMAN,28
SYQ_HUMAN,65
SYRC_HUMAN,52
SYRM_HUMAN,38
SYS1_HUMAN,13
SYSC_HUMAN,46
SYSM_HUMAN,22
SYT10_HUMAN,6
SYT11_HUMAN,18
SYT12_HUMAN,14
SYT13_HUMAN,21
SYT14_HUMAN,10
SYT15_HUMAN,4
SYT16_HUMAN,12
SYT17_HUMAN,19
SYT1_HUMAN,18
SYT2_HUMAN,15
SYT3_HUMAN,8
SYT4_HUMAN,19
SYT5_HUMAN,21
SYT6_HUMAN,5
SYT7_HUMAN,19
SYT8_HUMAN,9
SYT9_HUMAN,9
SYTC2_HUMAN,20
SYTC_HUMAN,56
SYTL1_HUMAN,22
SYTL2_HUMAN,10
SYTL3_HUMAN,19
SYTL4_HUMAN,37
SYTL5_HUMAN,11
SYTM_HUMAN,75
SYUA_HUMAN,32
SYUB_HUMAN,18
SYUG_HUMAN,33
SYVC_HUMAN,64
SYVM_HUMAN,44
SYVN1_HUMAN,52
SYWC_HUMAN,45
SYWM_HUMAN,30
SYYC_HUMAN,78
SYYM_HUMAN,31
SZRD1_HUMAN,86
SZT2_HUMAN,12
T106A_HUMAN,19
T106B_HUMAN,56
T106C_HUMAN,58
T10B_HUMAN,11
T10IP_HUMAN,6
T11L1_HUMAN,21
T11L2_HUMAN,33
T11X1_HUMAN,
T11X2_HUMAN,
T120A_HUMAN,55
T120B_HUMAN,27
T126A_HUMAN,31
T126B_HUMAN,43
T131L_HUMAN,43
T132A_HUMAN,40
T132B_HUMAN,11
T132C_HUMAN,34
T132D_HUMAN,8
T132E_HUMAN,7
T150A_HUMAN,18
T150B_HUMAN,11
T150C_HUMAN,27
T151A_HUMAN,17
T151B_HUMAN,21
T161A_HUMAN,56
T161B_HUMAN,28
T170A_HUMAN,39
T170B_HUMAN,36
T176A_HUMAN,41
T176B_HUMAN,42
T178A_HUMAN,18
T178B_HUMAN,18
T179A_HUMAN,19
T179B_HUMAN,37
T183A_HUMAN,30
T183B_HUMAN,
T184A_HUMAN,14
T184B_HUMAN,64
T184C_HUMAN,31
T185A_HUMAN,16
T185B_HUMAN,43
T191A_HUMAN,9
T191B_HUMAN,
T191C_HUMAN,
T200A_HUMAN,36
T200B_HUMAN,52
T200C_HUMAN,8
T229A_HUMAN,7
T229B_HUMAN,6
T22D1_HUMAN,42
T22D2_HUMAN,23
T22D3_HUMAN,32
T22D4_HUMAN,40
T23O_HUMAN,25
T255A_HUMAN,4
T255B_HUMAN,10
T2AG_HUMAN,34
T2EA_HUMAN,43
T2EB_HUMAN,36
T2FA_HUMAN,24
T2FB_HUMAN,34
T2H2L_HUMAN,29
T2R10_HUMAN,3
T2R13_HUMAN,8
T2R14_HUMAN,4
T2R16_HUMAN,
T2R19_HUMAN,5
T2R20_HUMAN,4
T2R30_HUMAN,19
T2R31_HUMAN,16
T2R38_HUMAN,3
T2R39_HUMAN,4
T2R40_HUMAN,1
T2R41_HUMAN,3
T2R42_HUMAN,1
T2R43_HUMAN,10
T2R45_HUMAN,
T2R46_HUMAN,7
T2R50_HUMAN,5
T2R60_HUMAN,1
T3HPD_HUMAN,26
T3JAM_HUMAN,41
T4S18_HUMAN,36
T4S19_HUMAN,0
T4S1_HUMAN,48
T4S20_HUMAN,10
T4S4_HUMAN,21
T4S5_HUMAN,17
T53G1_HUMAN,37
T53G3_HUMAN,0
T53G5_HUMAN,2
T53I1_HUMAN,33
T53I2_HUMAN,12
T73AS_HUMAN,33
TA2R1_HUMAN,2
TA2R3_HUMAN,1
TA2R4_HUMAN,4
TA2R5_HUMAN,5
TA2R7_HUMAN,4
TA2R8_HUMAN,5
TA2R9_HUMAN,8
TA2R_HUMAN,23
TA6P_HUMAN,
TAAR1_HUMAN,0
TAAR2_HUMAN,
TAAR3_HUMAN,4
TAAR5_HUMAN,2
TAAR6_HUMAN,
TAAR8_HUMAN,
TAAR9_HUMAN,
TAB1_HUMAN,56
TAB2_HUMAN,54
TAB3_HUMAN,45
TAC2N_HUMAN,15
TACC1_HUMAN,40
TACC2_HUMAN,31
TACC3_HUMAN,31
TACD2_HUMAN,21
TACO1_HUMAN,57
TACT_HUMAN,20
TAD2A_HUMAN,14
TAD2B_HUMAN,41
TADA1_HUMAN,40
TADA3_HUMAN,56
TADBP_HUMAN,43
TAF10_HUMAN,39
TAF11_HUMAN,41
TAF12_HUMAN,31
TAF13_HUMAN,27
TAF1A_HUMAN,28
TAF1B_HUMAN,40
TAF1C_HUMAN,32
TAF1D_HUMAN,14
TAF1L_HUMAN,
TAF1_HUMAN,44
TAF2_HUMAN,56
TAF3_HUMAN,25
TAF4B_HUMAN,32
TAF4_HUMAN,14
TAF5L_HUMAN,38
TAF5_HUMAN,23
TAF6L_HUMAN,34
TAF6_HUMAN,68
TAF7L_HUMAN,0
TAF7_HUMAN,36
TAF8_HUMAN,17
TAF9B_HUMAN,28
TAF9_HUMAN,43
TAGAP_HUMAN,42
TAGL2_HUMAN,49
TAGL3_HUMAN,21
TAGL_HUMAN,33
TAL1_HUMAN,39
TAL2_HUMAN,6
TALAN_HUMAN,15
TALD3_HUMAN,12
TALDO_HUMAN,46
TAM41_HUMAN,18
TANC1_HUMAN,40
TANC2_HUMAN,18
TANK_HUMAN,49
TAOK1_HUMAN,37
TAOK2_HUMAN,60
TAOK3_HUMAN,26
TAP1_HUMAN,46
TAP26_HUMAN,31
TAP2_HUMAN,51
TAPT1_HUMAN,23
TARA_HUMAN,49
TARB1_HUMAN,35
TARM1_HUMAN,2
TARSH_HUMAN,36
TASOR_HUMAN,42
TASP1_HUMAN,19
TATD1_HUMAN,23
TATD2_HUMAN,23
TATD3_HUMAN,22
TAU_HUMAN,23
TAXB1_HUMAN,25
TAZ_HUMAN,48
TB10A_HUMAN,14
TB10B_HUMAN,61
TB10C_HUMAN,29
TB15A_HUMAN,24
TB15B_HUMAN,
TB182_HUMAN,70
TB22A_HUMAN,43
TB22B_HUMAN,36
TBA1A_HUMAN,25
TBA1B_HUMAN,73
TBA1C_HUMAN,28
TBA3C_HUMAN,0
TBA3E_HUMAN,11
TBA4A_HUMAN,28
TBA4B_HUMAN,18
TBA8_HUMAN,4
TBAL3_HUMAN,20
TBATA_HUMAN,8
TBB1_HUMAN,32
TBB2A_HUMAN,25
TBB2B_HUMAN,15
TBB3_HUMAN,16
TBB4A_HUMAN,15
TBB4B_HUMAN,50
TBB5_HUMAN,87
TBB6_HUMAN,60
TBB8L_HUMAN,
TBB8_HUMAN,22
TBC12_HUMAN,18
TBC13_HUMAN,28
TBC14_HUMAN,40
TBC15_HUMAN,46
TBC16_HUMAN,52
TBC17_HUMAN,44
TBC19_HUMAN,22
TBC20_HUMAN,66
TBC21_HUMAN,0
TBC23_HUMAN,32
TBC24_HUMAN,16
TBC25_HUMAN,45
TBC26_HUMAN,7
TBC28_HUMAN,9
TBC29_HUMAN,6
TBC30_HUMAN,8
TBC31_HUMAN,31
TBC3A_HUMAN,5
TBC3B_HUMAN,6
TBC3C_HUMAN,1
TBC3D_HUMAN,
TBC3E_HUMAN,
TBC3F_HUMAN,1
TBC3G_HUMAN,
TBC3H_HUMAN,2
TBC3I_HUMAN,
TBC3K_HUMAN,
TBC3L_HUMAN,
TBC8B_HUMAN,41
TBC9B_HUMAN,59
TBCA_HUMAN,32
TBCB_HUMAN,36
TBCC1_HUMAN,18
TBCC_HUMAN,24
TBCD1_HUMAN,26
TBCD4_HUMAN,32
TBCD5_HUMAN,55
TBCD7_HUMAN,32
TBCD8_HUMAN,17
TBCD9_HUMAN,33
TBCD_HUMAN,34
TBCEL_HUMAN,24
TBCE_HUMAN,47
TBCK_HUMAN,28
TBD2A_HUMAN,38
TBD2B_HUMAN,54
TBD_HUMAN,24
TBE_HUMAN,10
TBG1_HUMAN,52
TBG2_HUMAN,22
TBK1_HUMAN,44
TBKB1_HUMAN,10
TBL1R_HUMAN,36
TBL1X_HUMAN,32
TBL1Y_HUMAN,4
TBL2_HUMAN,21
TBL3_HUMAN,57
TBPL1_HUMAN,26
TBPL2_HUMAN,0
TBP_HUMAN,42
TBR1_HUMAN,13
TBRG1_HUMAN,17
TBRG4_HUMAN,49
TBX10_HUMAN,1
TBX15_HUMAN,26
TBX18_HUMAN,33
TBX19_HUMAN,2
TBX1_HUMAN,10
TBX20_HUMAN,9
TBX21_HUMAN,30
TBX22_HUMAN,0
TBX2_HUMAN,37
TBX3_HUMAN,30
TBX4_HUMAN,7
TBX5_HUMAN,23
TBX6_HUMAN,4
TC1D1_HUMAN,13
TC1D2_HUMAN,21
TC1D3_HUMAN,5
TC1D4_HUMAN,8
TCAF1_HUMAN,
TCAF2_HUMAN,
TCAIM_HUMAN,21
TCAL1_HUMAN,23
TCAL2_HUMAN,20
TCAL3_HUMAN,40
TCAL4_HUMAN,26
TCAL5_HUMAN,17
TCAL6_HUMAN,17
TCAL7_HUMAN,18
TCAL8_HUMAN,28
TCAL9_HUMAN,
TCAM1_HUMAN,62
TCAM2_HUMAN,8
TCA_HUMAN,
TCEA1_HUMAN,50
TCEA2_HUMAN,38
TCEA3_HUMAN,39
TCF15_HUMAN,2
TCF19_HUMAN,73
TCF20_HUMAN,22
TCF21_HUMAN,33
TCF23_HUMAN,1
TCF24_HUMAN,18
TCF25_HUMAN,28
TCF7_HUMAN,17
TCFL5_HUMAN,20
TCHL1_HUMAN,3
TCHP_HUMAN,22
TCL1A_HUMAN,23
TCL1B_HUMAN,8
TCO1_HUMAN,12
TCO2_HUMAN,29
TCOF_HUMAN,54
TCP10_HUMAN,7
TCP11_HUMAN,8
TCP1L_HUMAN,9
TCP2L_HUMAN,
TCP4_HUMAN,44
TCPA_HUMAN,75
TCPB_HUMAN,69
TCPD_HUMAN,75
TCPE_HUMAN,65
TCPG_HUMAN,80
TCPH_HUMAN,80
TCPQL_HUMAN,
TCPQM_HUMAN,
TCPQ_HUMAN,61
TCPR1_HUMAN,18
TCPR2_HUMAN,22
TCPW_HUMAN,1
TCPZ_HUMAN,74
TCRG1_HUMAN,51
TCRGL_HUMAN,2
TCTA_HUMAN,26
TCTE1_HUMAN,6
TCTP8_HUMAN,
TCTP_HUMAN,35
TDGF1_HUMAN,24
TDGF3_HUMAN,20
TDG_HUMAN,64
TDH_HUMAN,3
TDIF1_HUMAN,50
TDIF2_HUMAN,40
TDR10_HUMAN,1
TDR12_HUMAN,0
TDR15_HUMAN,
TDRD1_HUMAN,22
TDRD3_HUMAN,11
TDRD5_HUMAN,2
TDRD6_HUMAN,19
TDRD7_HUMAN,8
TDRD9_HUMAN,4
TDRG1_HUMAN,0
TDRKH_HUMAN,17
TDRP_HUMAN,26
TDT_HUMAN,13
TE2IP_HUMAN,37
TEAD1_HUMAN,55
TEAD2_HUMAN,19
TEAD3_HUMAN,47
TEAD4_HUMAN,32
TEAN2_HUMAN,17
TEANC_HUMAN,13
TEBP_HUMAN,47
TECRL_HUMAN,18
TECR_HUMAN,41
TECT1_HUMAN,15
TECT2_HUMAN,14
TECT3_HUMAN,40
TECTA_HUMAN,20
TECTB_HUMAN,6
TEC_HUMAN,37
TEDM1_HUMAN,0
TEFF1_HUMAN,14
TEFF2_HUMAN,6
TEFM_HUMAN,35
TEF_HUMAN,46
TEKT1_HUMAN,1
TEKT2_HUMAN,8
TEKT3_HUMAN,9
TEKT4_HUMAN,3
TEKT5_HUMAN,5
TELO2_HUMAN,40
TELT_HUMAN,19
TEN1L_HUMAN,7
TEN1_HUMAN,8
TEN2_HUMAN,19
TEN3_HUMAN,39
TEN4_HUMAN,11
TENA_HUMAN,37
TENN_HUMAN,3
TENR_HUMAN,12
TENS1_HUMAN,57
TENS3_HUMAN,66
TENS4_HUMAN,25
TENXA_HUMAN,21
TENX_HUMAN,43
TEP1_HUMAN,31
TEPP_HUMAN,4
TERA_HUMAN,76
TERB1_HUMAN,
TERB2_HUMAN,
TERF1_HUMAN,21
TERF2_HUMAN,25
TERT_HUMAN,7
TESK1_HUMAN,27
TESK2_HUMAN,14
TESP1_HUMAN,26
TEST_HUMAN,20
TES_HUMAN,54
TET1_HUMAN,24
TET2_HUMAN,39
TET3_HUMAN,28
TETN_HUMAN,37
TEX10_HUMAN,61
TEX11_HUMAN,1
TEX12_HUMAN,0
TEX14_HUMAN,6
TEX15_HUMAN,11
TEX19_HUMAN,15
TEX22_HUMAN,3
TEX26_HUMAN,9
TEX28_HUMAN,
TEX29_HUMAN,1
TEX2_HUMAN,22
TEX30_HUMAN,37
TEX33_HUMAN,
TEX35_HUMAN,9
TEX36_HUMAN,0
TEX37_HUMAN,14
TEX38_HUMAN,4
TEX40_HUMAN,1
TEX43_HUMAN,
TEX44_HUMAN,
TEX9_HUMAN,13
TF2AA_HUMAN,37
TF2AY_HUMAN,7
TF2B_HUMAN,33
TF2H1_HUMAN,52
TF2H2_HUMAN,34
TF2H3_HUMAN,57
TF2H4_HUMAN,34
TF2H5_HUMAN,35
TF2L1_HUMAN,12
TF2LX_HUMAN,
TF2LY_HUMAN,
TF3A_HUMAN,62
TF3B_HUMAN,18
TF3C1_HUMAN,51
TF3C2_HUMAN,57
TF3C3_HUMAN,60
TF3C4_HUMAN,60
TF3C5_HUMAN,65
TF3C6_HUMAN,45
TF65_HUMAN,71
TF7L1_HUMAN,21
TF7L2_HUMAN,28
TFAM_HUMAN,58
TFAP4_HUMAN,34
TFB1M_HUMAN,40
TFB2M_HUMAN,26
TFCP2_HUMAN,50
TFDP1_HUMAN,72
TFDP2_HUMAN,37
TFDP3_HUMAN,1
TFE2_HUMAN,75
TFE3_HUMAN,79
TFEB_HUMAN,46
TFEC_HUMAN,26
TFF1_HUMAN,11
TFF2_HUMAN,6
TFF3_HUMAN,18
TFG_HUMAN,33
TFIP8_HUMAN,47
TFP11_HUMAN,25
TFPI1_HUMAN,41
TFPI2_HUMAN,33
TFPT_HUMAN,25
TFR1_HUMAN,41
TFR2_HUMAN,32
TF_HUMAN,40
TGBR3_HUMAN,53
TGDS_HUMAN,36
TGFA1_HUMAN,52
TGFA_HUMAN,24
TGFB1_HUMAN,47
TGFB2_HUMAN,35
TGFB3_HUMAN,38
TGFI1_HUMAN,41
TGFR1_HUMAN,39
TGFR2_HUMAN,61
TGIF1_HUMAN,33
TGIF2_HUMAN,58
TGM1_HUMAN,12
TGM2_HUMAN,49
TGM3L_HUMAN,9
TGM3_HUMAN,11
TGM4_HUMAN,4
TGM5_HUMAN,5
TGM7_HUMAN,7
TGON2_HUMAN,56
TGR3L_HUMAN,20
TGS1_HUMAN,35
TGT_HUMAN,32
THA10_HUMAN,15
THA11_HUMAN,20
THADA_HUMAN,41
THAP1_HUMAN,28
THAP2_HUMAN,6
THAP3_HUMAN,26
THAP4_HUMAN,70
THAP5_HUMAN,24
THAP6_HUMAN,6
THAP7_HUMAN,32
THAP8_HUMAN,12
THAP9_HUMAN,10
THAS_HUMAN,38
THA_HUMAN,43
THBG_HUMAN,27
THB_HUMAN,26
THEGL_HUMAN,7
THEG_HUMAN,1
THEM4_HUMAN,13
THEM6_HUMAN,43
THG1_HUMAN,27
THIC_HUMAN,57
THIK_HUMAN,44
THIL_HUMAN,39
THIM_HUMAN,44
THIOM_HUMAN,35
THIO_HUMAN,34
THMS1_HUMAN,25
THMS2_HUMAN,41
THNS1_HUMAN,18
THNS2_HUMAN,44
THOC1_HUMAN,36
THOC2_HUMAN,10
THOC3_HUMAN,38
THOC4_HUMAN,62
THOC5_HUMAN,29
THOC6_HUMAN,49
THOC7_HUMAN,28
THOP1_HUMAN,66
THRB_HUMAN,26
THRSP_HUMAN,31
THS7A_HUMAN,20
THS7B_HUMAN,1
THSD1_HUMAN,25
THSD4_HUMAN,34
THTM_HUMAN,53
THTPA_HUMAN,19
THTR_HUMAN,42
THUM1_HUMAN,43
THUM2_HUMAN,45
THUM3_HUMAN,46
THY1_HUMAN,35
THYG_HUMAN,16
THYN1_HUMAN,26
TI17A_HUMAN,46
TI17B_HUMAN,55
TI23B_HUMAN,39
TIA1_HUMAN,29
TIAF1_HUMAN,8
TIAM1_HUMAN,20
TIAM2_HUMAN,4
TIAR_HUMAN,34
TICN1_HUMAN,35
TICN2_HUMAN,18
TICN3_HUMAN,14
TICRR_HUMAN,46
TIDC1_HUMAN,38
TIE1_HUMAN,29
TIE2_HUMAN,33
TIF1A_HUMAN,25
TIF1B_HUMAN,72
TIFAB_HUMAN,2
TIFA_HUMAN,35
TIG1_HUMAN,28
TIGAR_HUMAN,
TIGD1_HUMAN,24
TIGD2_HUMAN,18
TIGD3_HUMAN,7
TIGD4_HUMAN,4
TIGD5_HUMAN,35
TIGD6_HUMAN,7
TIGD7_HUMAN,4
TIGIT_HUMAN,11
TIKI1_HUMAN,12
TIKI2_HUMAN,7
TILB_HUMAN,7
TIM10_HUMAN,52
TIM13_HUMAN,32
TIM14_HUMAN,26
TIM16_HUMAN,17
TIM21_HUMAN,24
TIM22_HUMAN,42
TIM23_HUMAN,
TIM29_HUMAN,
TIM44_HUMAN,56
TIM50_HUMAN,37
TIM8A_HUMAN,31
TIM8B_HUMAN,30
TIM9_HUMAN,40
TIMD4_HUMAN,15
TIMP1_HUMAN,34
TIMP2_HUMAN,53
TIMP3_HUMAN,49
TIMP4_HUMAN,46
TIM_HUMAN,79
TINAG_HUMAN,13
TINAL_HUMAN,58
TINF2_HUMAN,33
TIP39_HUMAN,1
TIPIN_HUMAN,41
TIPRL_HUMAN,49
TIP_HUMAN,56
TIRAP_HUMAN,5
TISB_HUMAN,61
TISD_HUMAN,43
TISR_HUMAN,15
TITIN_HUMAN,10
TJAP1_HUMAN,23
TKFC_HUMAN,
TKN1_HUMAN,11
TKN4_HUMAN,2
TKNK_HUMAN,18
TKTL1_HUMAN,11
TKTL2_HUMAN,0
TKT_HUMAN,69
TLCD1_HUMAN,9
TLCD2_HUMAN,34
TLDC1_HUMAN,31
TLDC2_HUMAN,27
TLE1_HUMAN,37
TLE2_HUMAN,43
TLE3_HUMAN,32
TLE4_HUMAN,11
TLE6_HUMAN,21
TLK1_HUMAN,32
TLK2_HUMAN,18
TLL1_HUMAN,10
TLL2_HUMAN,0
TLN1_HUMAN,59
TLN2_HUMAN,34
TLR10_HUMAN,45
TLR1_HUMAN,32
TLR2_HUMAN,35
TLR3_HUMAN,7
TLR4_HUMAN,36
TLR5_HUMAN,17
TLR6_HUMAN,38
TLR7_HUMAN,38
TLR8_HUMAN,33
TLR9_HUMAN,0
TLX1_HUMAN,2
TLX2_HUMAN,13
TLX3_HUMAN,16
TLXNB_HUMAN,6
TM100_HUMAN,36
TM101_HUMAN,33
TM102_HUMAN,41
TM104_HUMAN,43
TM105_HUMAN,3
TM107_HUMAN,0
TM108_HUMAN,11
TM109_HUMAN,59
TM10A_HUMAN,28
TM10B_HUMAN,9
TM114_HUMAN,9
TM115_HUMAN,64
TM116_HUMAN,6
TM117_HUMAN,9
TM119_HUMAN,28
TM11A_HUMAN,11
TM11B_HUMAN,10
TM11D_HUMAN,9
TM11E_HUMAN,10
TM11F_HUMAN,4
TM121_HUMAN,25
TM125_HUMAN,14
TM127_HUMAN,59
TM128_HUMAN,26
TM129_HUMAN,67
TM130_HUMAN,18
TM131_HUMAN,41
TM133_HUMAN,48
TM134_HUMAN,31
TM135_HUMAN,42
TM136_HUMAN,20
TM138_HUMAN,15
TM139_HUMAN,15
TM140_HUMAN,47
TM141_HUMAN,22
TM143_HUMAN,16
TM144_HUMAN,10
TM145_HUMAN,16
TM147_HUMAN,52
TM148_HUMAN,4
TM14A_HUMAN,36
TM14B_HUMAN,30
TM14C_HUMAN,61
TM14D_HUMAN,
TM14E_HUMAN,
TM154_HUMAN,37
TM155_HUMAN,14
TM156_HUMAN,29
TM158_HUMAN,39
TM159_HUMAN,35
TM160_HUMAN,40
TM163_HUMAN,22
TM164_HUMAN,39
TM165_HUMAN,40
TM168_HUMAN,29
TM169_HUMAN,11
TM171_HUMAN,19
TM174_HUMAN,13
TM175_HUMAN,34
TM177_HUMAN,28
TM181_HUMAN,39
TM182_HUMAN,24
TM186_HUMAN,28
TM187_HUMAN,25
TM189_HUMAN,
TM190_HUMAN,1
TM192_HUMAN,29
TM196_HUMAN,8
TM198_HUMAN,26
TM199_HUMAN,31
TM1L1_HUMAN,25
TM1L2_HUMAN,34
TM201_HUMAN,38
TM202_HUMAN,1
TM203_HUMAN,67
TM204_HUMAN,60
TM205_HUMAN,56
TM206_HUMAN,26
TM207_HUMAN,5
TM208_HUMAN,39
TM209_HUMAN,32
TM210_HUMAN,0
TM211_HUMAN,6
TM212_HUMAN,2
TM213_HUMAN,11
TM214_HUMAN,70
TM215_HUMAN,3
TM216_HUMAN,12
TM217_HUMAN,4
TM218_HUMAN,24
TM219_HUMAN,55
TM220_HUMAN,37
TM221_HUMAN,2
TM222_HUMAN,29
TM223_HUMAN,15
TM225_HUMAN,
TM230_HUMAN,51
TM231_HUMAN,15
TM232_HUMAN,20
TM233_HUMAN,27
TM234_HUMAN,14
TM235_HUMAN,4
TM236_HUMAN,9
TM237_HUMAN,33
TM238_HUMAN,12
TM239_HUMAN,2
TM240_HUMAN,17
TM241_HUMAN,5
TM242_HUMAN,21
TM243_HUMAN,42
TM244_HUMAN,0
TM245_HUMAN,54
TM246_HUMAN,32
TM247_HUMAN,2
TM248_HUMAN,33
TM249_HUMAN,3
TM251_HUMAN,19
TM252_HUMAN,19
TM253_HUMAN,2
TM254_HUMAN,23
TM256_HUMAN,40
TM257_HUMAN,6
TM258_HUMAN,41
TM260_HUMAN,22
TM261_HUMAN,39
TM262_HUMAN,6
TM263_HUMAN,
TM265_HUMAN,
TM266_HUMAN,
TM267_HUMAN,
TM268_HUMAN,
TM2D1_HUMAN,14
TM2D2_HUMAN,46
TM2D3_HUMAN,22
TM35A_HUMAN,
TM35B_HUMAN,
TM38A_HUMAN,20
TM38B_HUMAN,29
TM39A_HUMAN,22
TM39B_HUMAN,40
TM40L_HUMAN,45
TM41A_HUMAN,31
TM41B_HUMAN,29
TM45A_HUMAN,25
TM45B_HUMAN,17
TM50A_HUMAN,34
TM50B_HUMAN,25
TM52B_HUMAN,15
TM55A_HUMAN,32
TM55B_HUMAN,38
TM59L_HUMAN,20
TM6S1_HUMAN,14
TM6S2_HUMAN,10
TM74B_HUMAN,17
TM7S3_HUMAN,48
TM86A_HUMAN,9
TM86B_HUMAN,32
TM87A_HUMAN,27
TM87B_HUMAN,53
TM88B_HUMAN,8
TM9S1_HUMAN,28
TM9S2_HUMAN,48
TM9S3_HUMAN,43
TM9S4_HUMAN,48
TMA16_HUMAN,42
TMA7_HUMAN,38
TMC1_HUMAN,8
TMC2_HUMAN,2
TMC3_HUMAN,3
TMC4_HUMAN,16
TMC5A_HUMAN,6
TMC5B_HUMAN,
TMC5_HUMAN,7
TMC6_HUMAN,46
TMC7_HUMAN,3
TMC8_HUMAN,45
TMCC1_HUMAN,25
TMCC2_HUMAN,24
TMCC3_HUMAN,37
TMCO1_HUMAN,35
TMCO2_HUMAN,9
TMCO3_HUMAN,65
TMCO4_HUMAN,16
TMCO6_HUMAN,12
TMED1_HUMAN,51
TMED2_HUMAN,44
TMED3_HUMAN,43
TMED4_HUMAN,34
TMED5_HUMAN,40
TMED6_HUMAN,3
TMED7_HUMAN,38
TMED8_HUMAN,58
TMED9_HUMAN,43
TMEDA_HUMAN,62
TMEM2_HUMAN,35
TMEM5_HUMAN,10
TMEM9_HUMAN,42
TMF1_HUMAN,49
TMG1_HUMAN,39
TMG2_HUMAN,11
TMG3_HUMAN,7
TMG4_HUMAN,30
TMHS_HUMAN,6
TMIE_HUMAN,5
TMIG1_HUMAN,8
TMIG2_HUMAN,14
TMIG3_HUMAN,
TMLH_HUMAN,33
TMM11_HUMAN,36
TMM17_HUMAN,6
TMM18_HUMAN,34
TMM19_HUMAN,27
TMM25_HUMAN,8
TMM26_HUMAN,12
TMM27_HUMAN,19
TMM31_HUMAN,9
TMM33_HUMAN,35
TMM40_HUMAN,15
TMM42_HUMAN,19
TMM43_HUMAN,61
TMM44_HUMAN,26
TMM47_HUMAN,36
TMM51_HUMAN,30
TMM52_HUMAN,22
TMM53_HUMAN,12
TMM54_HUMAN,27
TMM56_HUMAN,35
TMM59_HUMAN,62
TMM60_HUMAN,25
TMM61_HUMAN,7
TMM62_HUMAN,18
TMM64_HUMAN,23
TMM65_HUMAN,22
TMM68_HUMAN,30
TMM69_HUMAN,25
TMM70_HUMAN,37
TMM71_HUMAN,36
TMM72_HUMAN,8
TMM74_HUMAN,21
TMM75_HUMAN,
TMM78_HUMAN,
TMM79_HUMAN,11
TMM80_HUMAN,16
TMM81_HUMAN,6
TMM82_HUMAN,15
TMM83_HUMAN,12
TMM88_HUMAN,34
TMM89_HUMAN,3
TMM8A_HUMAN,61
TMM8B_HUMAN,36
TMM8C_HUMAN,3
TMM91_HUMAN,22
TMM92_HUMAN,8
TMM94_HUMAN,
TMM95_HUMAN,2
TMM97_HUMAN,41
TMM98_HUMAN,20
TMM99_HUMAN,22
TMM9B_HUMAN,40
TMOD1_HUMAN,35
TMOD2_HUMAN,17
TMOD3_HUMAN,43
TMOD4_HUMAN,
TMPPE_HUMAN,6
TMPS2_HUMAN,11
TMPS3_HUMAN,4
TMPS4_HUMAN,11
TMPS5_HUMAN,3
TMPS6_HUMAN,12
TMPS7_HUMAN,7
TMPS9_HUMAN,6
TMPSC_HUMAN,0
TMPSD_HUMAN,5
TMTC1_HUMAN,47
TMTC2_HUMAN,23
TMTC3_HUMAN,45
TMTC4_HUMAN,23
TMUB1_HUMAN,61
TMUB2_HUMAN,29
TMX1_HUMAN,63
TMX2_HUMAN,34
TMX3_HUMAN,40
TMX4_HUMAN,37
TN13B_HUMAN,33
TNAP2_HUMAN,33
TNAP3_HUMAN,46
TNC18_HUMAN,38
TNF10_HUMAN,38
TNF11_HUMAN,28
TNF12_HUMAN,50
TNF13_HUMAN,31
TNF14_HUMAN,34
TNF15_HUMAN,7
TNF18_HUMAN,13
TNF6B_HUMAN,
TNFA_HUMAN,43
TNFB_HUMAN,49
TNFC_HUMAN,22
TNFL4_HUMAN,37
TNFL6_HUMAN,12
TNFL8_HUMAN,16
TNFL9_HUMAN,40
TNG2_HUMAN,40
TNG6_HUMAN,14
TNI3K_HUMAN,5
TNIK_HUMAN,36
TNIP1_HUMAN,63
TNIP2_HUMAN,28
TNIP3_HUMAN,0
TNK1_HUMAN,19
TNKS1_HUMAN,34
TNKS2_HUMAN,47
TNMD_HUMAN,20
TNNC1_HUMAN,19
TNNC2_HUMAN,18
TNNI1_HUMAN,19
TNNI2_HUMAN,21
TNNI3_HUMAN,12
TNNT1_HUMAN,23
TNNT2_HUMAN,17
TNNT3_HUMAN,23
TNPO1_HUMAN,62
TNPO2_HUMAN,45
TNPO3_HUMAN,37
TNR11_HUMAN,6
TNR12_HUMAN,46
TNR14_HUMAN,48
TNR16_HUMAN,38
TNR17_HUMAN,39
TNR18_HUMAN,20
TNR19_HUMAN,20
TNR1A_HUMAN,55
TNR1B_HUMAN,39
TNR21_HUMAN,24
TNR25_HUMAN,19
TNR27_HUMAN,43
TNR3_HUMAN,68
TNR4_HUMAN,35
TNR5_HUMAN,48
TNR6A_HUMAN,34
TNR6B_HUMAN,25
TNR6C_HUMAN,15
TNR6_HUMAN,39
TNR8_HUMAN,50
TNR9_HUMAN,12
TNS2_HUMAN,
TNT_HUMAN,
